abarner/template-dataset	19	11	globi:abarner/template-dataset	Jorrit H. Poelen. 2014. Species associations manually extracted from literature.	globi	https://github.com/abarner/template-dataset/archive/4bdb2493d4a6a9c36e864b1a2e3bab40459a1098.zip	2018-09-06T22:05:14.632Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
